item-code	rstr-flag	schd-ind	start-date	end-date	notes-id-list	caution-id-list
1011F	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1456P	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1623K	R					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1153Q	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1630T	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004W	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1747Y	R					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1370D	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	0	0	0	0
1325R	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1195X	U					01042016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1616C	R					01042016	        	7606	7607	0	0	0	0	0	0	0	0	0	0	0	0	0	14441	0	0	0	0
1093M	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1241H	U					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16637	0	0	0	0
1934T	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554T	U					01042016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1674D	R					01102016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1247P	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1438Q	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1571Q	A					01092016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1357K	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763T	U					01041994	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768C	R					01102017	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1610R	U					01042016	        	12367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1808E	A					01072016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14495	0	0	0	0
1692C	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16737	0	0	0	0
1771F	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1215Y	R					01102020	        	25574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1471K	A					01092018	        	7901	22470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1834M	A					01092015	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1595Y	A					01072020	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1158Y	U					01012016	        	8559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1486F	U					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16638	0	0	0	0
1149L	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	0	0	0	0
1484D	U					01032003	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1646P	R					01102020	        	25598	25574	0	0	0	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1936X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1886G	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1115Q	R					01062015	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1789E	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1292B	U					01012016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1382R	A					01102020	        	25744	7608	7607	26357	18599	12375	25745	0	0	0	0	0	0	0	0	0	0	0	0	0
1728Y	A					01052015	        	12230	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1835N	A					01092015	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1914R	R					01112015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1504E	U					01012016	        	8559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1542E	R					01082018	        	21824	21825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1818Q	U					01012016	        	16739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414K	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1512N	A					01052020	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1913Q	R					01072016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1313D	U					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16637	0	0	0	0
1585K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1629R	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1335G	U					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16637	0	0	0	0
1797N	R					01032020	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889K	U					01042020	        	7606	7607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1356J	R					01102015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220F	A					01052020	        	10499	7753	7606	7607	25771	19606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1762R	U					01041994	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1480X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1246N	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1454M	R					01122017	        	12347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052J	A					01032016	        	13267	13269	13287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1787C	U					01112016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1197B	U					01042016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1211R	R					01072016	        	13099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1327W	A					01052019	        	7813	23717	23729	23730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1769D	R					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003T	A					01032016	        	13203	7606	7607	13205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1794K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1449G	U					01081997	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1917X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1784X	R					01092020	        	7901	26330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1659H	R					01102016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760P	U					01042020	        	7606	7607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1527J	R					01082019	        	24249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14170	0	0	0	0
1779P	R					01092016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1180D	A					01012014	        	7606	7607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1208N	A					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1761Q	U					01041994	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1614Y	R					01102016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1705R	R					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1434L	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1416M	A					01092019	        	7753	24253	7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1417N	A					01122015	        	7606	7607	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1392G	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1415L	A					01092019	        	7753	24253	7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1381Q	A					01092019	        	7753	24253	7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1703P	R					01112016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1621H	R					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939C	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089H	U					01042016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1233X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1389D	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1896T	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1279H	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1628Q	R					01072016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14555	0	0	0	0
1566K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1567L	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1463B	U					01101993	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1754H	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1658G	A					01122012	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1062X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1849H	R					01092015	        	7606	7607	10728	7703	0	0	0	0	0	0	0	0	0	0	0	9950	0	0	0	0
1606M	A					01102020	        	25651	25698	25598	7901	25574	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1148K	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	0	0	0	0
1206L	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1131M	R					01112015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1574W	A					01102016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1909L	R					01112013	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1426C	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1207M	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1788D	R					01092020	        	7901	26330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1920C	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1217C	A					01042013	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1229Q	R					01062015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781R	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501B	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288T	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1369C	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	0	0	0	0
1460W	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1302M	U					01041993	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1694E	U					01041993	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1466E	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1210Q	A					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1533Q	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1895R	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1347X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1663M	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647Q	R					01102020	        	25598	25574	0	0	0	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1526H	R					01082019	        	24248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14170	0	0	0	0
1639G	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121B	R					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433K	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1758M	R					01102017	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1013H	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1250T	U					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16637	0	0	0	0
1012G	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1558B	U					01061992	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1404X	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070H	A					01092015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1413J	U					01062019	        	7703	24111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1805B	A					01122018	        	7703	23025	0	0	0	0	0	0	0	0	0	0	0	0	0	14495	0	0	0	0
1324Q	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1627P	R					01072016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14555	0	0	0	0
1453L	U					01062018	        	14359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1525G	U					01042017	        	18195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14170	0	0	0	0
1656E	A					01102020	        	25651	7901	25574	0	0	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1938B	R					01112014	        	7607	7606	11468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1475P	A					01092018	        	7901	22470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1921D	U					01072007	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1888J	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1516T	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1499X	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1561E	R					01072016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873N	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1296F	R					01062015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1775K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1204J	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1907J	U					01081994	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1546J	R					01112015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1322N	U					01012016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1699K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034K	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1182F	U					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	0	0	0	0
1783W	R					01012016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1898X	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1664N	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1109J	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1199D	U					01042016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1928L	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1724R	U					01082012	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1841X	U					01012016	30112020	16669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1841X	U					01122020	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935W	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1897W	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1249R	U					01042016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1511M	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1611T	R					01102019	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1510L	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1654C	A					01102020	        	25651	7901	25574	0	0	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1696G	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1440T	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1396L	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1785Y	R					01092020	        	7901	26327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1256D	R					01012016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1693D	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16737	0	0	0	0
1645N	R					01102020	        	25598	25574	0	0	0	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1104D	R					01122015	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1437P	R					01012016	        	16639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1799Q	R					01032020	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1358L	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1272Y	U					01042016	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862B	R					01062016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1007B	A					01032016	        	13203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1801T	U					01041994	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1609Q	A					01102020	        	25651	25698	25598	7901	25574	0	0	0	0	0	0	0	0	0	0	8211	0	0	0	0
1695F	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1166J	R					01062016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1255C	R					01022020	        	7703	25291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1500Y	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354G	A					01092019	        	7753	24253	7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1258F	R					01012016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1900B	R					01072016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1521C	A					01012014	        	9774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1163F	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1795L	R					01102016	        	14291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1640H	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810G	U					01012016	        	16668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1266P	U					01081991	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1509K	R					01052016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1706T	U					01012016	        	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1926J	U					01081995	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1221G	A					01052020	        	7606	7607	7753	25771	19606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090J	R					01112015	        	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14417	0	0	0	0
1300K	R					01072016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1368B	U					01042016	        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286	0	0	0	0
1846E	A					01022016	        	7901	13021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1842Y	A					01012020	        	7901	13056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
